Name,Category,Lng,Lat,Code,CityID
,1,46.742081975979225,24.816375266923675,2fcf9342-52b0-4ae9-a0b7-b18392e1078b,-1
,1,46.75178084377708,24.81489506548859,873fadde-6eaf-4389-99b1-7ea2f3f9fead,-1
,1,46.765342092556374,24.826502486523232,02dc7942-7bae-48e4-9246-84b32343767f,-1
,1,24.111,24.222,10f050bb-e455-4d24-9837-e94ff412a93c,-1
,1,46.742081975979225,24.816375266923675,b6e87444-996b-438e-ae53-62653ee740ac,-1
,1,46.75178084377708,24.81489506548859,cb57b5d4-bce8-47ce-b44f-7d587c31b5ba,-1
,1,46.765342092556374,24.826502486523232,52795b84-080d-45d2-96f0-2fba003e3058,-1
,1,46.74354109768333,24.825957195789425,39d47440-cbba-4b7d-b38f-7a19334a5828,-1
